time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-11T17:43:40.543Z,4.5156,126.6038,51.444,4.1,mb,26,127,2.734,0.62,us,us7000n0bv,2024-07-28T15:28:46.040Z,"160 km SE of Sarangani, Philippines",earthquake,9.44,7.913,0.14,14,reviewed,us,us
2024-07-11T17:34:26.968Z,48.7663,-128.693,10,4.7,mwr,189,99,0.887,0.88,us,us7000myms,2024-07-28T17:48:37.264Z,"208 km WSW of Tofino, Canada",earthquake,5.47,1.858,0.059,28,reviewed,us,us
2024-07-11T16:55:40.550Z,32.5838333,-117.3201667,14.44,2.79,ml,41,197,0.1772,0.19,ci,ci40656423,2024-07-15T12:05:29.714Z,"17 km SW of Coronado, CA",earthquake,0.41,0.55,0.152,29,reviewed,ci,ci
2024-07-11T16:24:21.891Z,-0.0984,124.0222,102.494,4.7,mb,31,51,3.454,1.09,us,us7000mymb,2024-07-11T17:13:18.040Z,"76 km SW of Modisi, Indonesia",earthquake,5.46,7.952,0.11,25,reviewed,us,us
2024-07-11T16:19:41.616Z,-6.3025,128.4166,334.657,4.4,mb,27,55,2.307,0.68,us,us7000myma,2024-07-11T17:18:08.040Z,"289 km S of Ambon, Indonesia",earthquake,7.63,10.807,0.13,17,reviewed,us,us
2024-07-11T16:17:21.546Z,48.9111,-128.4452,10,5.4,mww,47,104,1.743,0.83,us,us7000mym7,2024-07-12T13:40:13.040Z,"187 km W of Tofino, Canada",earthquake,6.08,1.918,0.063,24,reviewed,us,us
2024-07-11T15:35:41.801Z,48.932,-128.7769,10,4.2,mb,19,143,1.033,1.12,us,us7000myku,2024-07-22T15:21:30.040Z,"211 km W of Tofino, Canada",earthquake,4.55,1.948,0.186,8,reviewed,us,us
2024-07-11T15:17:35.633Z,48.8019,-128.7385,10,4.5,mb,40,102,0.913,0.97,us,us7000n0bt,2024-07-22T15:09:20.040Z,"210 km WSW of Tofino, Canada",earthquake,8.2,1.916,0.222,6,reviewed,us,us
2024-07-11T15:08:47.501Z,48.8127,-128.7254,10,6.4,mww,60,68,1.869,1.18,us,us7000mykj,2024-07-27T15:18:54.641Z,"209 km WSW of Tofino, Canada",earthquake,3.85,1.902,0.041,58,reviewed,us,us
2024-07-11T13:39:19.320Z,19.391,-155.276,1.86,3.12,ml,33,42,0.004882,0.1,hv,hv74327801,2024-07-11T17:48:43.496Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.230224815365535,19,reviewed,hv,hv
2024-07-11T12:30:56.256Z,4.1353,124.2515,372.415,4.3,mb,66,96,3.2,0.74,us,us7000myjz,2024-07-26T10:08:59.040Z,"194 km SW of Sarangani, Philippines",earthquake,8.56,2.911,0.066,66,reviewed,us,us
2024-07-11T12:04:09.409Z,11.5257,-85.9578,187.497,4.6,mb,46,141,0.682,0.91,us,us7000myjw,2024-07-11T15:34:35.742Z,"7 km WNW of Belén, Nicaragua",earthquake,7.99,5.131,0.058,90,reviewed,us,us
2024-07-11T11:42:51.752Z,55.8333,-158.2514,42.1,2.5,ml,,,,0.51,ak,ak0248vdiv13,2024-07-11T11:45:06.994Z,"52 km S of Chignik, Alaska",earthquake,,2.7,,,automatic,ak,ak
2024-07-11T09:27:34.542Z,12.3126,144.1309,10,5.4,mb,86,60,1.458,0.88,us,us7000myiz,2024-07-27T09:37:44.351Z,"120 km SSW of Merizo Village, Guam",earthquake,9.45,1.877,0.028,451,reviewed,us,us
2024-07-11T08:34:21.584Z,-8.9479,124.2237,65.588,4.5,mb,28,126,0.803,0.99,us,us7000myiw,2024-07-25T07:53:58.040Z,"32 km NNW of Pante Makasar, Timor Leste",earthquake,8.42,7.624,0.116,22,reviewed,us,us
2024-07-11T07:24:24.880Z,18.0031666666667,-66.9768333333333,41.18,3.01,md,30,128,0.07183,0.11,pr,pr71455088,2024-07-25T07:51:18.040Z,"5 km SW of Liborio Negron Torres, Puerto Rico",earthquake,0.34,0.38,0.133679876230717,13,reviewed,pr,pr
2024-07-11T06:16:08.750Z,50.1356,18.4742,8.513,2.9,ml,17,104,0.855,0.56,us,us7000myih,2024-07-25T05:14:58.040Z,"3 km N of Jejkowice, Poland",earthquake,2.35,6.637,0.085,18,reviewed,us,us
2024-07-11T05:59:33.893Z,-32.2791,-71.8487,21.362,4.3,mwr,35,150,0.761,0.77,us,us7000myif,2024-07-25T07:47:41.040Z,"61 km WNW of La Ligua, Chile",earthquake,5.87,4.911,0.039,64,reviewed,us,us
2024-07-11T05:25:26.930Z,18.2258333333333,-67.4661666666667,3.59,3.22,md,22,290,0.2336,0.25,pr,pr71455083,2024-07-11T05:48:49.630Z,"25 km WSW of Stella, Puerto Rico",earthquake,0.65,0.52,0.047066185801429,9,reviewed,pr,pr
2024-07-11T04:26:49.669Z,39.3615,143.5264,10,4.2,mb,36,143,2.367,0.56,us,us7000myi8,2024-07-27T04:30:02.040Z,"136 km E of Yamada, Japan",earthquake,8.61,1.726,0.146,14,reviewed,us,us
2024-07-11T04:21:46.267Z,51.3924,-178.7983,35,2.9,ml,20,217,0.161,0.4,us,us7000myp7,2024-07-27T04:31:56.040Z,"159 km WSW of Adak, Alaska",earthquake,4.57,1.993,0.085,18,reviewed,us,us
2024-07-11T04:04:32.236Z,-6.7725,130.2325,114.573,4.5,mb,21,104,2.259,0.82,us,us7000myi3,2024-07-27T02:13:42.040Z,"Banda Sea",earthquake,8.46,6.527,0.14,15,reviewed,us,us
2024-07-11T04:00:03.991Z,-10.8821,165.9768,91.065,4.4,mb,33,140,6.107,0.37,us,us7000n0bn,2024-07-25T00:53:15.040Z,"26 km SE of Lata, Solomon Islands",earthquake,11.11,7.783,0.12,20,reviewed,us,us
2024-07-11T03:30:09.467Z,-10.5726,161.8012,97.299,4.1,mb,17,147,2.145,0.8,us,us7000n0bm,2024-07-25T00:44:56.040Z,"18 km SW of Kirakira, Solomon Islands",earthquake,11.56,8.534,0.145,13,reviewed,us,us
2024-07-11T03:24:43.856Z,38.734,30.5589,10,4.3,mb,86,35,0.89,1.11,us,us7000myhx,2024-07-27T01:43:56.040Z,"2 km SSE of Afyonkarahisar, Turkey",earthquake,2.15,1.877,0.102,28,reviewed,us,us
2024-07-11T03:01:18.294Z,36.992,137.4186,10,4.9,mb,102,70,0.772,0.68,us,us7000myhp,2024-07-27T00:56:44.040Z,"9 km NW of Nyūzen, Japan",earthquake,4.23,1.833,0.066,73,reviewed,us,us
2024-07-11T02:55:19.640Z,-8.7333,-74.6016,136.668,4.8,mb,216,78,3.913,0.67,us,us7000myhh,2024-07-27T00:26:53.711Z,"12 km ENE of Honoria, Peru",earthquake,7.89,7.183,0.04,189,reviewed,us,us
2024-07-11T02:34:02.020Z,38.5605,-119.508166666667,4.92,2.66,md,17,113,0.027,0.06,nc,nc75033512,2024-07-27T00:03:04.040Z,"6 km NNW of Walker, CA",earthquake,0.2,0.3,0.231,43,reviewed,nc,nc
2024-07-11T02:23:37.879Z,59.2986,-153.569,99.9,3.2,ml,,,,0.32,ak,ak0248v81uyo,2024-07-26T23:58:25.040Z,"59 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2024-07-11T02:17:36.390Z,33.8626667,-116.2206667,7.88,2.6,ml,81,54,0.06572,0.15,ci,ci40655919,2024-07-26T23:54:38.040Z,"16 km N of Indio, CA",earthquake,0.11,0.39,0.18,25,reviewed,ci,ci
2024-07-11T02:13:17.720Z,6.0898,123.1548,627.865,7.1,mww,401,17,2.598,0.83,us,us7000myfa,2024-07-26T23:19:49.783Z,"105 km WSW of Sangay, Philippines",earthquake,6.39,2.824,0.055,32,reviewed,us,us
2024-07-11T02:11:05.684Z,61.5577,-141.0338,0,2.8,ml,,,,0.61,ak,ak0248v7z7u0,2024-07-26T03:25:27.040Z,"101 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-11T00:59:45.167Z,29.2877,142.3118,19.97,4.5,mb,54,115,2.187,0.72,us,us7000myf5,2024-07-11T01:19:31.040Z,"Izu Islands, Japan region",earthquake,9.78,4.541,0.072,57,reviewed,us,us
2024-07-11T00:49:16.643Z,41.6147,82.4404,10,4.3,mb,24,94,2.777,0.62,us,us7000myf4,2024-07-11T01:13:58.040Z,"42 km WSW of Kuqa, China",earthquake,7.76,1.89,0.217,6,reviewed,us,us
2024-07-11T00:30:19.071Z,40.2914,-127.7151,10,3.1,ml,41,267,2.856,0.68,us,us7000myf3,2024-07-11T00:59:52.640Z,"294 km W of Ferndale, California",earthquake,4.49,2.023,0.043,72,reviewed,us,us
2024-07-11T00:21:47.193Z,-23.7785,-66.7756,214.496,4.4,mb,19,91,1.529,0.42,us,us7000myf2,2024-07-11T00:44:38.040Z,"67 km NW of San Antonio de los Cobres, Argentina",earthquake,13.01,12.529,0.18,9,reviewed,us,us
2024-07-10T23:52:00.425Z,-60.2889,-26.5661,10,5,mb,50,68,14.797,0.55,us,us7000myf0,2024-07-11T00:07:52.040Z,"South Sandwich Islands region",earthquake,12.67,1.913,0.077,54,reviewed,us,us
2024-07-10T22:42:48.243Z,-21.937,-68.6262,137.773,4,mb,14,92,0.589,0.5,us,us7000myev,2024-07-10T23:46:56.040Z,"65 km NNE of Calama, Chile",earthquake,5.93,7.763,0.299,3,reviewed,us,us
2024-07-10T22:12:53.602Z,52.4773,-162.7459,10,3.5,mb,14,208,2.339,0.37,us,us7000myeq,2024-07-10T23:41:13.436Z,"268 km S of False Pass, Alaska",earthquake,9.84,2.011,0.175,8,reviewed,us,us
2024-07-10T21:20:15.507Z,63.4948,-151.3427,14.6,2.7,ml,,,,0.77,ak,ak0248tvt21a,2024-07-10T21:28:22.040Z,"19 km ESE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-10T21:00:55.752Z,-5.3557,101.1115,10,4.8,mww,74,55,2.087,0.7,us,us7000myeg,2024-07-10T21:18:43.040Z,"214 km SW of Bengkulu, Indonesia",earthquake,8.07,1.866,0.103,9,reviewed,us,us
2024-07-10T20:32:39.200Z,61.56,-141.036,0,2.5,ml,,,,0.38,ak,ak0248tva8u9,2024-07-22T19:13:43.040Z,"101 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-10T20:24:22.955Z,-6.3739,128.4503,294.335,4.2,mb,17,130,5.109,0.5,us,us7000n0ba,2024-07-22T15:49:34.040Z,"286 km NE of Lospalos, Timor Leste",earthquake,8.57,21.318,0.215,6,reviewed,us,us
2024-07-10T20:02:13.921Z,-46.9658,-10.5808,10,5,mb,29,104,25.049,0.7,us,us7000n0b9,2024-07-22T00:02:50.040Z,"southern Mid-Atlantic Ridge",earthquake,15.26,1.896,0.111,26,reviewed,us,us
2024-07-10T19:54:40.217Z,24.1654,121.7364,28.866,4.1,mwr,73,64,0.13,0.74,us,us7000mydz,2024-07-21T23:29:28.040Z,"24 km NNE of Hualien City, Taiwan",earthquake,2.76,4.709,0.065,23,reviewed,us,us
2024-07-10T19:49:26.988Z,29.7368,86.7891,14.586,4.1,mb,40,97,2.341,1.05,us,us7000mydx,2024-07-21T23:15:49.040Z,"158 km ENE of Saga, China",earthquake,10.49,5.033,0.104,25,reviewed,us,us
2024-07-10T19:48:57.513Z,-46.8982,-10.6457,10,5.1,mb,46,74,25.121,0.73,us,us7000mydy,2024-07-21T23:08:58.040Z,"southern Mid-Atlantic Ridge",earthquake,12.58,1.839,0.09,40,reviewed,us,us
2024-07-10T19:31:13.130Z,19.0425,-66.4743333333333,43.66,2.83,md,10,281,0.5648,0.21,pr,pr71455053,2024-07-10T19:53:52.810Z,"64 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.32,3.6,0.0649269877885448,8,reviewed,pr,pr
2024-07-10T18:47:39.666Z,30.7475,139.6713,14.085,4.4,mb,61,81,2.364,0.9,us,us7000n0b8,2024-07-21T21:11:51.040Z,"Izu Islands, Japan region",earthquake,5.64,3.306,0.088,37,reviewed,us,us
2024-07-10T18:47:25.708Z,43.2071,-127.357,10,2.7,ml,24,304,2.446,0.58,us,us7000mydb,2024-07-16T15:20:20.040Z,"238 km W of Langlois, Oregon",earthquake,13.97,2.028,0.053,46,reviewed,us,us
2024-07-10T18:11:05.158Z,51.0798,89.4461,10,4.3,mb,27,63,4.03,0.92,us,us7000n0b6,2024-07-21T19:34:44.040Z,"53 km W of Teeli, Russia",earthquake,3.95,1.939,0.217,6,reviewed,us,us
2024-07-10T17:41:43.927Z,16.6584,-94.5342,93.167,4.3,mb,97,97,0.545,0.64,us,us7000myc1,2024-07-21T18:30:15.040Z,"13 km NE of Niltepec, Mexico",earthquake,8.65,6.424,0.063,70,reviewed,us,us
2024-07-10T17:18:43.321Z,-5.3352,101.0468,10,4.4,mb,29,208,2.134,0.56,us,us7000mybu,2024-07-21T18:17:10.040Z,"217 km SW of Bengkulu, Indonesia",earthquake,7.27,1.928,0.13,17,reviewed,us,us
2024-07-10T17:10:48.936Z,62.64,-152.7813,0.1,2.6,ml,,,,0.78,ak,ak0248ttd919,2024-07-21T18:11:48.040Z,"91 km ESE of Nikolai, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-10T16:47:06.489Z,-7.1193,128.7777,10,4.3,mb,18,77,5.174,0.73,us,us7000n0b5,2024-07-24T23:20:30.040Z,"250 km NE of Lospalos, Timor Leste",earthquake,9.48,1.929,0.237,5,reviewed,us,us
2024-07-10T15:57:22.989Z,68.1543,-158.4368,0,2.7,ml,,,,0.59,ak,ak0248tsgehb,2024-07-26T03:12:49.040Z,"121 km NNW of Ambler, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-10T15:39:35.624Z,-22.8047,-66.2135,255.842,4.5,mb,44,59,1.818,1.09,us,us7000mya4,2024-07-26T02:54:07.040Z,"53 km W of Abra Pampa, Argentina",earthquake,9.03,9.438,0.145,14,reviewed,us,us
2024-07-10T15:32:42.674Z,-5.4067,101.0211,9,5.4,mww,142,32,2.19,0.72,us,us7000mya1,2024-07-26T02:14:33.713Z,"224 km SW of Bengkulu, Indonesia",earthquake,6.54,1.763,0.06,27,reviewed,us,us
2024-07-10T15:16:18.833Z,48.7417,155.0775,52.338,4.2,mb,33,131,4.676,0.5,us,us7000my9w,2024-07-26T01:32:32.040Z,"227 km SSW of Severo-Kuril’sk, Russia",earthquake,8.62,6.886,0.118,20,reviewed,us,us
2024-07-10T15:00:59.408Z,36.48,140.6386,58.775,4.4,mb,29,134,1.958,0.57,us,us7000n0b4,2024-07-24T23:12:35.040Z,"6 km ENE of Funaishikawa, Japan",earthquake,8,8.227,0.169,10,reviewed,us,us
2024-07-10T13:34:42.605Z,40.7116,84.2616,10,4.4,mb,43,73,3.851,0.58,us,us7000my9j,2024-07-11T13:34:30.040Z,"157 km SE of Kuqa, China",earthquake,4.99,1.87,0.098,30,reviewed,us,us
2024-07-10T12:47:20.505Z,-32.0955,-178.0796,10,4.4,mb,13,177,2.828,0.59,us,us7000n0az,2024-07-25T07:30:55.040Z,"south of the Kermadec Islands",earthquake,10.31,1.714,0.179,9,reviewed,us,us
2024-07-10T12:22:22.511Z,-14.2536,-74.3646,82.458,4.4,mb,23,132,3.301,0.6,us,us7000my9d,2024-07-25T07:27:21.040Z,"34 km S of Sacsamarca, Peru",earthquake,11.27,8.657,0.169,10,reviewed,us,us
2024-07-10T12:04:37.900Z,36.4755,-120.474833333333,12.35,2.51,md,94,31,0.165,0.23,nc,nc75033147,2024-07-25T07:25:42.040Z,"15 km W of Cantua Creek, CA",earthquake,0.23,0.58,0.154,87,reviewed,nc,nc
2024-07-10T12:00:16.137Z,18.3186,120.3646,32.981,4.8,mb,82,106,4.526,0.78,us,us7000my99,2024-07-25T07:25:13.403Z,"26 km W of Pasuquin, Philippines",earthquake,9.18,5.738,0.073,58,reviewed,us,us
2024-07-10T11:58:43.990Z,-20.7717,-178.4706,561.658,4.2,mb,16,97,3.078,0.36,us,us7000n0ax,2024-07-25T07:21:39.040Z,"Fiji region",earthquake,19.32,14.211,0.147,13,reviewed,us,us
2024-07-10T11:54:26.734Z,25.4587,125.2638,10,4.3,mb,23,158,1.424,1.04,us,us7000n0ay,2024-07-25T07:19:14.040Z,"72 km N of Hirara, Japan",earthquake,6.58,1.943,0.188,8,reviewed,us,us
2024-07-10T10:09:46.456Z,-18.6392,-69.0673,137.285,4.1,mb,30,70,1.031,0.85,us,us7000my8z,2024-07-25T07:15:31.040Z,"83 km NNE of Camiña, Chile",earthquake,6.45,6.316,0.114,21,reviewed,us,us
2024-07-10T09:54:32.830Z,38.2274,38.1114,10,4.3,mwr,28,106,0.601,0.85,us,us7000my8x,2024-07-25T07:13:52.040Z,"13 km WSW of Yeşilyurt, Turkey",earthquake,1.75,1.916,0.066,22,reviewed,us,us
2024-07-10T09:53:36.292Z,3.7915,-78.5829,10,4.7,mb,99,121,2.496,0.62,us,us7000my8v,2024-07-25T07:09:24.040Z,"142 km N of Mosquera, Colombia",earthquake,9.01,1.883,0.057,94,reviewed,us,us
2024-07-10T09:00:12.593Z,58.8753,-150.1418,0.5,4.1,ml,,,,0.62,ak,ak0248tojk37,2024-07-25T07:03:06.658Z,"101 km SE of Halibut Cove, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-07-10T08:52:41.527Z,37.1663,71.3583,118.672,4.4,mb,29,99,2.334,0.93,us,us7000my8q,2024-07-17T08:30:15.040Z,"39 km SSW of Khorugh, Tajikistan",earthquake,4.84,13.596,0.202,7,reviewed,us,us
2024-07-10T08:39:18.345Z,37.0288,142.4553,18.022,4.6,mb,75,119,3.443,0.78,us,us7000my8n,2024-07-26T14:39:24.040Z,"132 km ESE of Tomioka, Japan",earthquake,7.79,4.212,0.066,68,reviewed,us,us
2024-07-10T08:07:39.270Z,31.4923333,-115.6146667,8.42,2.98,ml,9,77,0.1763,0.16,ci,ci40654615,2024-07-10T13:59:55.786Z,"92 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.32,1.73,0.129,44,reviewed,ci,ci
2024-07-10T06:26:21.160Z,34.7663333333333,-121.481,2.61,3.15,ml,29,264,0.6939,0.28,nc,nc75033072,2024-07-13T18:19:14.856Z,"82 km WSW of Avila Beach, CA",earthquake,1.35,2.61,0.11,18,reviewed,nc,nc
2024-07-10T06:11:40.660Z,31.4756667,-115.602,5.18,3.22,ml,12,119,0.1768,0.19,ci,ci40654559,2024-07-10T14:13:17.869Z,"93 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.39,3.09,0.18,155,reviewed,ci,ci
2024-07-10T04:55:41.773Z,-53.301,25.361,4,6.6,mww,106,23,18.343,0.72,us,us7000my76,2024-07-21T23:31:15.189Z,"south of Africa",earthquake,10.1,1.746,0.05,38,reviewed,us,us
2024-07-10T04:41:51.880Z,40.2141666666667,-125.168833333333,2.42,2.7,md,11,339,0.6367,0.1,nc,nc75033027,2024-07-12T21:27:47.091Z,"76 km W of Petrolia, CA",earthquake,2.58,1.15,0.152,16,reviewed,nc,nc
2024-07-10T04:28:50.402Z,63.6507,-145.9271,17.7,2.6,ml,,,,0.89,ak,ak0248tlqh2l,2024-07-15T00:32:59.040Z,"36 km SSW of Fort Greely, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T04:16:00.613Z,63.4596,-151.2927,10.9,2.5,ml,,,,0.91,ak,ak0248tlnsql,2024-07-15T00:11:50.040Z,"23 km ESE of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-10T03:57:09.032Z,44.3598,-116.1086,10,2.5,ml,27,45,0.349,0.78,us,us7000my6v,2024-07-12T03:26:13.040Z,"6 km NNW of Smiths Ferry, Idaho",earthquake,1.89,2.011,0.049,54,reviewed,us,us
2024-07-10T03:40:29.401Z,-17.078,-174.2669,84.973,4.6,mb,59,76,3.958,0.68,us,us7000my6s,2024-07-21T22:41:08.040Z,"134 km SSW of Hihifo, Tonga",earthquake,10.2,5.39,0.041,182,reviewed,us,us
2024-07-10T03:10:19.146Z,-5.5159,147.1295,184.02,4.5,mb,23,142,3.864,0.72,us,us7000n0al,2024-07-21T22:31:06.040Z,"134 km N of Lae, Papua New Guinea",earthquake,11.99,8.543,0.14,15,reviewed,us,us
2024-07-10T02:09:59.858Z,60.6017,-147.5151,19.4,2.8,ml,,,,0.32,ak,ak0248tkfk35,2024-07-12T02:28:40.040Z,"54 km WSW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-10T01:44:51.875Z,19.4016,77.2552,10,4.4,mb,49,105,11.131,0.7,us,us7000my69,2024-07-21T22:14:45.378Z,"13 km NE of Basmat, India",earthquake,11.14,1.345,0.102,28,reviewed,us,us
2024-07-10T01:38:20.274Z,-6.4778,146.714,46.717,4.1,mb,21,147,2.941,0.82,us,us7000n0ai,2024-07-21T22:06:38.040Z,"41 km NW of Lae, Papua New Guinea",earthquake,6.03,8.012,0.14,14,reviewed,us,us
2024-07-10T01:37:36.950Z,-12.4698,166.9785,200.111,4.1,mb,22,118,21.274,0.34,us,us7000n0ak,2024-07-21T21:28:39.040Z,"167 km NNW of Sola, Vanuatu",earthquake,15.52,6.078,0.127,17,reviewed,us,us
2024-07-10T01:26:21.903Z,-13.1628,-111.3925,10,4.8,mb,50,104,14.025,0.75,us,us7000my66,2024-07-21T20:47:14.040Z,"central East Pacific Rise",earthquake,14.51,1.835,0.048,135,reviewed,us,us
2024-07-10T01:19:37.252Z,-13.4638,-111.4886,10,4.7,mb,19,91,13.742,0.45,us,us7000n0ar,2024-07-21T20:35:00.040Z,"central East Pacific Rise",earthquake,6.32,1.875,0.153,13,reviewed,us,us
2024-07-10T00:46:41.740Z,36.6273333333333,-121.109833333333,-0.67,2.7,mh,9,102,0.07466,0.23,nc,nc75032957,2024-07-12T20:25:30.053Z,"11 km NNE of Pinnacles, CA",earthquake,0.77,2.1,,0,reviewed,nc,nc
2024-07-10T00:43:07.273Z,62.4222,-151.3877,0,2.5,ml,,,,0.79,ak,ak0248tjfv7d,2024-07-26T01:18:57.040Z,"33 km WSW of Petersville, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T00:42:48.770Z,17.6321,-68.9191,61,4.04,md,10,234,1.0327,0.1,pr,pr2024192000,2024-07-26T01:23:30.040Z,"88 km S of La Romana, Dominican Republic",earthquake,1.64,3.89,0.08,6,reviewed,pr,pr
2024-07-10T00:35:30.492Z,53.7872,-164.101,35,3.6,mb,59,202,0.796,1.02,us,us7000my5y,2024-07-26T01:13:54.040Z,"116 km ESE of Akutan, Alaska",earthquake,4.88,1.951,0.15,12,reviewed,us,us
2024-07-09T22:56:29.710Z,19.3911666666667,-155.245,1.27,2.75,ml,20,63,0.008194,0.1,hv,hv74325286,2024-07-26T01:26:27.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.18,0.25,0.191875066582057,10,reviewed,hv,hv
2024-07-09T22:20:45.830Z,76.7414,7.5307,10,5,mb,199,48,2.377,0.79,us,us7000my5g,2024-07-26T01:06:47.040Z,"256 km SW of Longyearbyen, Svalbard and Jan Mayen",earthquake,7.27,1.885,0.042,177,reviewed,us,us
2024-07-09T21:41:04.742Z,38.2481,38.1166,5.196,4.1,mwr,65,40,0.593,0.89,us,us7000my58,2024-07-25T23:52:48.040Z,"12 km WSW of Yeşilyurt, Turkey",earthquake,3.4,2.126,0.059,28,reviewed,us,us
2024-07-09T21:39:07.798Z,20.0945,145.5974,10,4.3,mb,17,149,4.83,0.65,us,us7000mzub,2024-07-18T01:07:55.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,8.28,1.933,0.168,10,reviewed,us,us
2024-07-09T21:10:45.300Z,18.0851666666667,-66.6508333333333,20.18,2.5,md,20,87,0.05979,0.09,pr,pr71454933,2024-07-09T21:26:46.520Z,"6 km NE of Tallaboa Alta, Puerto Rico",earthquake,0.25,0.35,0.150209178785474,10,reviewed,pr,pr
2024-07-09T21:02:31.047Z,-57.6357,-25.3544,45.956,4.5,mb,16,171,7.094,0.9,us,us7000mzua,2024-07-18T01:37:26.040Z,"South Sandwich Islands region",earthquake,13.92,9.618,0.145,14,reviewed,us,us
2024-07-09T19:53:06.923Z,60.548,-151.787,69.3,3.5,ml,,,,0.64,ak,ak0248s79w9m,2024-07-18T15:28:39.771Z,"26 km WSW of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-07-09T19:18:05.302Z,34.0582,86.2838,10,4.1,mb,33,94,6.297,1.14,us,us7000my3y,2024-07-18T14:55:29.040Z,"western Xizang",earthquake,10.69,1.909,0.14,14,reviewed,us,us
2024-07-09T19:02:47.648Z,38.9391,142.0564,60.587,4.1,mb,17,214,1.999,0.56,us,us7000mzu7,2024-07-18T14:40:58.040Z,"32 km ESE of Ōfunato, Japan",earthquake,11.71,13.073,0.302,3,reviewed,us,us
2024-07-09T18:16:09.910Z,20.0118333333333,-155.537166666667,43.24,2.74,ml,38,177,0.1517,0.1,hv,hv74324826,2024-07-17T19:10:48.040Z,"10 km SW of Honoka‘a, Hawaii",earthquake,0.85,0.65,0.111702745524842,8,reviewed,hv,hv
2024-07-09T17:51:37.243Z,17.6347,-102.0914,10,4.2,mb,114,228,2.162,0.57,us,us7000my3g,2024-07-17T18:59:20.040Z,"38 km S of Petacalco, Mexico",earthquake,11,1.99,0.052,102,reviewed,us,us
2024-07-09T16:05:49.515Z,57.1593,-131.9559,2.495,2.5,ml,11,122,0.773,0.76,us,us7000my1v,2024-07-11T19:12:37.040Z,"72 km ENE of Petersburg, Alaska",earthquake,3.35,1.841,0.085,18,reviewed,us,us
2024-07-09T15:33:37.690Z,18.359,-67.0263333333333,17.68,2.54,md,15,71,0.03793,0.13,pr,pr71454888,2024-07-09T16:10:05.940Z,"4 km WNW of San Sebastián, Puerto Rico",earthquake,0.37,0.56,0.212871534122798,9,reviewed,pr,pr
2024-07-09T15:28:30.884Z,-20.4457,-174.2414,7.208,5.2,mb,203,62,1.143,0.74,us,us7000my1i,2024-07-11T18:51:35.040Z,"70 km S of Pangai, Tonga",earthquake,8.61,3.352,0.031,342,reviewed,us,us
2024-07-09T14:30:24.434Z,61.0345,-152.2043,116.5,2.8,ml,,,,0.34,ak,ak0248s45u6l,2024-07-11T17:17:20.040Z,"57 km W of Tyonek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-09T14:29:41.509Z,22.4197,143.4215,136.064,4.5,mb,105,79,4.789,1.53,us,us7000my1b,2024-07-09T21:55:27.040Z,"Volcano Islands, Japan region",earthquake,9.46,6.905,0.058,93,reviewed,us,us
2024-07-09T13:50:01.087Z,1.1318,128.2768,9.71,4.6,mb,58,97,0.978,0.86,us,us7000my14,2024-07-09T21:07:46.040Z,"47 km N of Maba, Indonesia",earthquake,6.71,4.048,0.081,50,reviewed,us,us
2024-07-09T13:31:27.010Z,18.8541,-64.4128,32,3.71,md,15,305,0.4849,0.29,pr,pr2024191000,2024-07-11T16:06:09.040Z,"70 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,3.29,7.22,0.13,11,reviewed,pr,pr
2024-07-09T13:30:48.786Z,55.3292,-158.4192,15.3,3.1,ml,,,,0.51,ak,ak0248s3kgfi,2024-07-09T17:39:57.040Z,"79 km SE of Perryville, Alaska",earthquake,,2.6,,,automatic,ak,ak
2024-07-09T11:00:52.573Z,60.4606,-151.3467,50.6,2.8,ml,,,,0.48,ak,ak0248s2761x,2024-07-09T13:01:44.040Z,"5 km NNW of Kalifornsky, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-07-09T09:55:14.850Z,57.2789,-153.6879,34.1,3.7,ml,,,,0.5,ak,ak0248s1c075,2024-07-10T09:19:55.988Z,"24 km WNW of Old Harbor, Alaska",earthquake,,0.7,,,reviewed,ak,ak
